fecha_operacion,fecha_valor,hoja,moneda,pais,bs_por_moneda_compra,bs_por_moneda_venta,publicado_en,archivo_fuente,url_fuente
2024-01-03,2024-01-04,03012024,EUR,Zona Euro,39.14196672,39.24006688,2024-01-03 15:27:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-03,2024-01-04,03012024,USD,E.U.A.,35.859726,35.9496,2024-01-03 15:27:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-04,2024-01-05,04012024,EUR,Zona Euro,39.3929208,39.49164993,2024-01-04 15:27:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-04,2024-01-05,04012024,USD,E.U.A.,35.94441375,36.0345,2024-01-04 15:27:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-05,2024-01-08,05012024,EUR,Zona Euro,39.41582676,39.51461329,2024-01-05 15:05:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-05,2024-01-08,05012024,USD,E.U.A.,35.91648375,36.0065,2024-01-05 15:05:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-08,2024-01-09,08012024,EUR,Zona Euro,39.28187931,39.38033014,2024-01-08 15:39:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-08,2024-01-09,08012024,USD,E.U.A.,35.84865375,35.9385,2024-01-08 15:39:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-09,2024-01-10,09012024,EUR,Zona Euro,39.20367268,39.3019275,2024-01-09 15:17:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-09,2024-01-10,09012024,USD,E.U.A.,35.82730725,35.9171,2024-01-09 15:17:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-10,2024-01-11,10012024,EUR,Zona Euro,39.23987747,39.33822302,2024-01-10 16:20:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-10,2024-01-11,10012024,USD,E.U.A.,35.85384075,35.9437,2024-01-10 16:20:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-11,2024-01-12,11012024,EUR,Zona Euro,39.26155564,39.35995553,2024-01-11 17:10:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-11,2024-01-12,11012024,USD,E.U.A.,35.87299275,35.9629,2024-01-11 17:10:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-12,2024-01-15,12012024,EUR,Zona Euro,39.4834465,39.58240251,2024-01-12 16:10:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-12,2024-01-15,12012024,USD,E.U.A.,35.94960075,36.0397,2024-01-12 16:10:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-15,2024-01-16,15012024,EUR,Zona Euro,39.27734007,39.37577952,2024-01-15 16:10:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-15,2024-01-16,15012024,USD,E.U.A.,35.884464,35.9744,2024-01-15 16:10:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-16,2024-01-17,16012024,EUR,Zona Euro,39.10663101,39.20464262,2024-01-16 15:15:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-16,2024-01-17,16012024,USD,E.U.A.,35.9564835,36.0466,2024-01-16 15:15:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-17,2024-01-18,17012024,EUR,Zona Euro,39.07745925,39.17539775,2024-01-17 15:14:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-17,2024-01-18,17012024,USD,E.U.A.,35.98590975,36.0761,2024-01-17 15:14:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-18,2024-01-19,18012024,EUR,Zona Euro,39.15485451,39.25298698,2024-01-18 15:30:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-18,2024-01-19,18012024,USD,E.U.A.,36.04755525,36.1379,2024-01-18 15:30:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-19,2024-01-22,19012024,EUR,Zona Euro,39.22661957,39.3249319,2024-01-19 15:23:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-19,2024-01-22,19012024,USD,E.U.A.,36.05553525,36.1459,2024-01-19 15:23:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-22,2024-01-23,22012024,EUR,Zona Euro,39.23528026,39.3336143,2024-01-22 15:22:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-22,2024-01-23,22012024,USD,E.U.A.,36.020124,36.1104,2024-01-22 15:22:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-23,2024-01-24,23012024,EUR,Zona Euro,39.09068404,39.18865568,2024-01-23 15:40:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-23,2024-01-24,23012024,USD,E.U.A.,36.03758025,36.1279,2024-01-23 15:40:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-24,2024-01-25,24012024,EUR,Zona Euro,39.28573118,39.38419166,2024-01-24 15:15:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-24,2024-01-25,24012024,USD,E.U.A.,36.02840325,36.1187,2024-01-24 15:15:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-25,2024-01-26,25012024,EUR,Zona Euro,39.0651292,39.16303679,2024-01-25 15:12:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-25,2024-01-26,25012024,USD,E.U.A.,36.0283035,36.1186,2024-01-25 15:12:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-26,2024-01-29,26012024,EUR,Zona Euro,39.20877792,39.30704554,2024-01-26 15:15:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-26,2024-01-29,26012024,USD,E.U.A.,36.111495,36.202,2024-01-26 15:15:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-29,2024-01-30,29012024,EUR,Zona Euro,38.97377567,39.0714543,2024-01-29 15:23:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-29,2024-01-30,29012024,USD,E.U.A.,36.0514455,36.1418,2024-01-29 15:23:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-30,2024-01-31,30012024,EUR,Zona Euro,39.11221219,39.21023779,2024-01-30 15:19:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-30,2024-01-31,30012024,USD,E.U.A.,36.112692,36.2032,2024-01-30 15:19:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-31,2024-02-01,31012024,EUR,Zona Euro,39.33717015,39.43575955,2024-01-31 15:11:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-01-31,2024-02-01,31012024,USD,E.U.A.,36.16944975,36.2601,2024-01-31 15:11:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-01,2024-02-02,01022024,EUR,Zona Euro,39.14461479,39.2427216,2024-02-01 15:27:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-01,2024-02-02,01022024,USD,E.U.A.,36.144612,36.2352,2024-02-01 15:27:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-02,2024-02-05,02022024,EUR,Zona Euro,39.06256782,39.16046899,2024-02-02 15:29:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-02,2024-02-05,02022024,USD,E.U.A.,36.19518525,36.2859,2024-02-02 15:29:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-05,2024-02-06,05022024,EUR,Zona Euro,38.80264845,38.8998982,2024-02-05 15:45:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-05,2024-02-06,05022024,USD,E.U.A.,36.1627665,36.2534,2024-02-05 15:45:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-06,2024-02-07,06022024,EUR,Zona Euro,38.86431368,38.96171798,2024-02-06 16:36:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-06,2024-02-07,06022024,USD,E.U.A.,36.164961,36.2556,2024-02-06 16:36:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-07,2024-02-08,07022024,EUR,Zona Euro,38.93780888,39.03539737,2024-02-07 17:48:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-07,2024-02-08,07022024,USD,E.U.A.,36.14690625,36.2375,2024-02-07 17:48:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-08,2024-02-09,08022024,EUR,Zona Euro,38.96585362,39.0635124,2024-02-08 16:08:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-08,2024-02-09,08022024,USD,E.U.A.,36.20117025,36.2919,2024-02-08 16:08:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-09,2024-02-14,09022024,EUR,Zona Euro,39.07447671,39.17240773,2024-02-09 15:31:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-09,2024-02-14,09022024,USD,E.U.A.,36.22770375,36.3185,2024-02-09 15:31:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-14,2024-02-15,14022024,EUR,Zona Euro,38.75822897,38.85536739,2024-02-14 15:38:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-14,2024-02-15,14022024,USD,E.U.A.,36.17024775,36.2609,2024-02-14 15:38:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-15,2024-02-16,15022024,EUR,Zona Euro,39.0175932,39.11538165,2024-02-15 16:05:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-15,2024-02-16,15022024,USD,E.U.A.,36.18301575,36.2737,2024-02-15 16:05:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-16,2024-02-19,16022024,EUR,Zona Euro,39.03401021,39.13183981,2024-02-16 15:39:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-16,2024-02-19,16022024,USD,E.U.A.,36.2449605,36.3358,2024-02-16 15:39:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-19,2024-02-20,19022024,EUR,Zona Euro,38.9164822,39.01401725,2024-02-19 15:50:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-19,2024-02-20,19022024,USD,E.U.A.,36.14690625,36.2375,2024-02-19 15:50:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-20,2024-02-21,20022024,EUR,Zona Euro,39.18361921,39.28182377,2024-02-20 15:17:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-20,2024-02-21,20022024,USD,E.U.A.,36.20436225,36.2951,2024-02-20 15:17:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-21,2024-02-22,21022024,EUR,Zona Euro,39.09544156,39.19342512,2024-02-21 15:17:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-21,2024-02-22,21022024,USD,E.U.A.,36.14092125,36.2315,2024-02-21 15:17:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-22,2024-02-23,22022024,EUR,Zona Euro,39.07345971,39.17138819,2024-02-22 15:22:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-22,2024-02-23,22022024,USD,E.U.A.,36.14231775,36.2329,2024-02-22 15:22:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-23,2024-02-26,23022024,EUR,Zona Euro,38.9285156,39.0260808,2024-02-23 15:19:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-23,2024-02-26,23022024,USD,E.U.A.,35.9796255,36.0698,2024-02-23 15:19:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-26,2024-02-27,26022024,EUR,Zona Euro,39.0142928,39.11207299,2024-02-26 15:40:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-26,2024-02-27,26022024,USD,E.U.A.,35.9804235,36.0706,2024-02-26 15:40:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-27,2024-02-28,27022024,EUR,Zona Euro,39.05346666,39.15134503,2024-02-27 15:14:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-27,2024-02-28,27022024,USD,E.U.A.,36.00526125,36.0955,2024-02-27 15:14:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-28,2024-02-29,28022024,EUR,Zona Euro,39.02202972,39.11982929,2024-02-28 14:40:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-28,2024-02-29,28022024,USD,E.U.A.,36.040074,36.1304,2024-02-28 14:40:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-29,2024-03-01,29022024,EUR,Zona Euro,39.12555939,39.22361844,2024-02-29 15:10:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-02-29,2024-03-01,29022024,USD,E.U.A.,36.0614205,36.1518,2024-02-29 15:10:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-01,2024-03-04,01032024,EUR,Zona Euro,38.96590456,39.06356346,2024-03-01 15:10:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-01,2024-03-04,01032024,USD,E.U.A.,35.98989975,36.0801,2024-03-01 15:10:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-04,2024-03-05,04032024,EUR,Zona Euro,39.10833125,39.20634712,2024-03-04 15:31:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-04,2024-03-05,04032024,USD,E.U.A.,36.00306675,36.0933,2024-03-04 15:31:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-05,2024-03-06,05032024,EUR,Zona Euro,39.17707843,39.2752666,2024-03-05 15:19:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-05,2024-03-06,05032024,USD,E.U.A.,36.0414705,36.1318,2024-03-05 15:19:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-06,2024-03-07,06032024,EUR,Zona Euro,39.27399712,39.37242819,2024-03-06 14:56:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-06,2024-03-07,06032024,USD,E.U.A.,36.0821685,36.1726,2024-03-06 14:56:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-07,2024-03-08,07032024,EUR,Zona Euro,39.33527403,39.43385868,2024-03-07 15:12:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-07,2024-03-08,07032024,USD,E.U.A.,36.04276725,36.1331,2024-03-07 15:12:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-08,2024-03-11,08032024,EUR,Zona Euro,39.50945265,39.60847383,2024-03-08 15:14:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-08,2024-03-11,08032024,USD,E.U.A.,36.09982425,36.1903,2024-03-08 15:14:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-11,2024-03-12,11032024,EUR,Zona Euro,39.44114613,39.53999612,2024-03-11 15:13:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-11,2024-03-12,11032024,USD,E.U.A.,36.10999875,36.2005,2024-03-11 15:13:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-12,2024-03-13,12032024,EUR,Zona Euro,39.44454948,39.543408,2024-03-12 15:12:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-12,2024-03-13,12032024,USD,E.U.A.,36.146208,36.2368,2024-03-12 15:12:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-13,2024-03-14,13032024,EUR,Zona Euro,39.58336014,39.68256655,2024-03-13 14:39:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-13,2024-03-14,13032024,USD,E.U.A.,36.17264175,36.2633,2024-03-13 14:39:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-14,2024-03-15,14032024,EUR,Zona Euro,39.39313773,39.4918674,2024-03-14 15:12:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-14,2024-03-15,14032024,USD,E.U.A.,36.18531,36.276,2024-03-14 15:12:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-15,2024-03-18,15032024,EUR,Zona Euro,39.43805953,39.53690178,2024-03-15 15:13:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-15,2024-03-18,15032024,USD,E.U.A.,36.22590825,36.3167,2024-03-15 15:13:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-18,2024-03-20,18032024,EUR,Zona Euro,39.38694449,39.48565864,2024-03-18 15:07:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-18,2024-03-20,18032024,USD,E.U.A.,36.17463675,36.2653,2024-03-18 15:07:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-20,2024-03-21,20032024,EUR,Zona Euro,39.27959348,39.37803858,2024-03-20 16:10:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-20,2024-03-21,20032024,USD,E.U.A.,36.19538475,36.2861,2024-03-20 16:10:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-21,2024-03-22,21032024,EUR,Zona Euro,39.37537519,39.47406034,2024-03-21 16:10:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-21,2024-03-22,21032024,USD,E.U.A.,36.23089575,36.3217,2024-03-21 16:10:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-22,2024-03-25,22032024,EUR,Zona Euro,39.23432026,39.33265189,2024-03-22 16:10:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-22,2024-03-25,22032024,USD,E.U.A.,36.26461125,36.3555,2024-03-22 16:10:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-25,2024-03-26,25032024,EUR,Zona Euro,39.23156035,39.32988507,2024-03-25 15:38:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-25,2024-03-26,25032024,USD,E.U.A.,36.2098485,36.3006,2024-03-25 15:38:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-26,2024-03-27,26032024,EUR,Zona Euro,39.28070465,39.37915254,2024-03-26 15:15:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-26,2024-03-27,26032024,USD,E.U.A.,36.243165,36.334,2024-03-26 15:15:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-27,2024-04-01,27032024,EUR,Zona Euro,39.15885809,39.25700059,2024-03-27 14:55:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-03-27,2024-04-01,27032024,USD,E.U.A.,36.198876,36.2896,2024-03-27 14:55:00,2_1_2a24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a24_smc.xls
2024-04-01,2024-04-02,01042024,EUR,Zona Euro,38.85248591,38.94986056,2024-04-01 15:24:00,2_1_2b24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b24_smc.xls
2024-04-01,2024-04-02,01042024,USD,E.U.A.,36.17044725,36.2611,2024-04-01 15:24:00,2_1_2b24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b24_smc.xls
2024-04-02,2024-04-03,02042024,EUR,Zona Euro,38.97834046,39.07603054,2024-04-02 15:16:00,2_1_2b24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b24_smc.xls
2024-04-02,2024-04-03,02042024,USD,E.U.A.,36.195285,36.286,2024-04-02 15:16:00,2_1_2b24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b24_smc.xls
2024-04-03,2024-04-04,03042024,EUR,Zona Euro,39.15189201,39.25001705,2024-04-03 15:12:00,2_1_2b24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b24_smc.xls
2024-04-03,2024-04-04,03042024,USD,E.U.A.,36.15867675,36.2493,2024-04-03 15:12:00,2_1_2b24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b24_smc.xls
2024-04-04,2024-04-05,04042024,EUR,Zona Euro,39.24687987,39.34524298,2024-04-04 15:18:00,2_1_2b24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b24_smc.xls
2024-04-04,2024-04-05,04042024,USD,E.U.A.,36.11997375,36.2105,2024-04-04 15:18:00,2_1_2b24_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b24_smc.xls
